% degree N
3
% number of nodes
20
% node coordinates
4.999999999999998E-01 -8.333333333333333E-01 -8.333333333333338E-01 5.000000000000000E-01 -8.333333333333327E-01 4.500000000000000E+00 -8.333333333333338E-01 -8.333333333333331E-01 -8.333333333333334E-01 4.999999999999998E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.696723314583160E+00 0.000000000000000E+00 -1.030056647916492E+00 3.333333333333335E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -0.000000000000000E+00 
3.333333333333335E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.030056647916491E+00 0.000000000000000E+00 0.000000000000000E+00 2.696723314583158E+00 0.000000000000000E+00 -9.999999999999998E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.333333333333334E-01 0.000000000000000E+00 0.000000000000000E+00 -1.030056647916492E+00 0.000000000000000E+00 2.696723314583159E+00 -1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -0.000000000000000E+00 
-1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.696723314583157E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.030056647916491E+00 0.000000000000000E+00 -0.000000000000000E+00 3.333333333333330E-01 
5.000000000000001E-01 -8.333333333333337E-01 -8.333333333333333E-01 4.999999999999999E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -8.333333333333330E-01 4.500000000000000E+00 -8.333333333333333E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -8.333333333333340E-01 -8.333333333333337E-01 -0.000000000000000E+00 5.000000000000000E-01 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.696723314583159E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.030056647916492E+00 -0.000000000000000E+00 3.333333333333334E-01 
5.000000000000000E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -8.333333333333330E-01 0.000000000000000E+00 0.000000000000000E+00 -8.333333333333333E-01 0.000000000000000E+00 4.999999999999999E-01 -8.333333333333330E-01 0.000000000000000E+00 0.000000000000000E+00 4.500000000000000E+00 0.000000000000000E+00 -8.333333333333334E-01 -8.333333333333340E-01 0.000000000000000E+00 -8.333333333333337E-01 5.000000000000001E-01 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 4.999999999999998E-01 0.000000000000000E+00 0.000000000000000E+00 -8.333333333333335E-01 0.000000000000000E+00 -8.333333333333333E-01 4.999999999999999E-01 0.000000000000000E+00 0.000000000000000E+00 -8.333333333333333E-01 0.000000000000000E+00 4.500000000000000E+00 -8.333333333333334E-01 0.000000000000000E+00 -8.333333333333337E-01 -8.333333333333337E-01 5.000000000000001E-01 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -9.999999999999999E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.696723314583159E+00 0.000000000000000E+00 0.000000000000000E+00 -1.030056647916492E+00 3.333333333333335E-01 
3.333333333333336E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.030056647916491E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.696723314583159E+00 0.000000000000000E+00 0.000000000000000E+00 -9.999999999999996E-01 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.333333333333333E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.030056647916491E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 2.696723314583159E+00 0.000000000000000E+00 -1.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 3.333333333333334E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.030056647916492E+00 0.000000000000000E+00 0.000000000000000E+00 2.696723314583159E+00 -1.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.000000000000000E+00 
% sparse BB D1 matrix ids
0 0 0 0 
0 1 0 0 
1 2 0 0 
2 0 0 0 
0 4 0 0 
1 4 5 0 
2 5 0 0 
4 7 0 0 
5 7 0 0 
7 0 0 0 
0 10 0 0 
1 10 11 0 
2 11 0 0 
4 10 13 0 
5 11 13 0 
7 13 0 0 
10 16 0 0 
11 16 0 0 
13 16 0 0 
16 0 0 0 
% sparse BB D2 matrix ids
1 0 0 0 
1 2 0 0 
2 3 0 0 
3 0 0 0 
1 5 0 0 
2 5 6 0 
3 6 0 0 
5 8 0 0 
6 8 0 0 
8 0 0 0 
1 11 0 0 
2 11 12 0 
3 12 0 0 
5 11 14 0 
6 12 14 0 
8 14 0 0 
11 17 0 0 
12 17 0 0 
14 17 0 0 
17 0 0 0 
% sparse BB D3 matrix ids
4 0 0 0 
4 5 0 0 
5 6 0 0 
6 0 0 0 
4 7 0 0 
5 7 8 0 
6 8 0 0 
7 9 0 0 
8 9 0 0 
9 0 0 0 
4 13 0 0 
5 13 14 0 
6 14 0 0 
7 13 15 0 
8 14 15 0 
9 15 0 0 
13 18 0 0 
14 18 0 0 
15 18 0 0 
18 0 0 0 
% sparse BB D4 matrix ids
10 0 0 0 
10 11 0 0 
11 12 0 0 
12 0 0 0 
10 13 0 0 
11 13 14 0 
12 14 0 0 
13 15 0 0 
14 15 0 0 
15 0 0 0 
10 16 0 0 
11 16 17 0 
12 17 0 0 
13 16 18 0 
14 17 18 0 
15 18 0 0 
16 19 0 0 
17 19 0 0 
18 19 0 0 
19 0 0 0 
% sparse BB D1,D2,D3,D4 matrix values
3.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
1.000000000000000E+00 2.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
2.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
3.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
9.999999999999998E-01 1.999999999999999E+00 0.000000000000000E+00 0.000000000000000E+00 
9.999999999999997E-01 1.000000000000000E+00 9.999999999999996E-01 0.000000000000000E+00 
1.000000000000001E+00 2.000000000000001E+00 0.000000000000000E+00 0.000000000000000E+00 
2.000000000000000E+00 9.999999999999998E-01 0.000000000000000E+00 0.000000000000000E+00 
2.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
3.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
9.999999999999994E-01 1.999999999999999E+00 0.000000000000000E+00 0.000000000000000E+00 
9.999999999999994E-01 9.999999999999997E-01 1.000000000000000E+00 0.000000000000000E+00 
9.999999999999999E-01 2.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
1.000000000000000E+00 1.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 
9.999999999999996E-01 1.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 
9.999999999999996E-01 1.999999999999999E+00 0.000000000000000E+00 0.000000000000000E+00 
2.000000000000001E+00 1.000000000000001E+00 0.000000000000000E+00 0.000000000000000E+00 
2.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
2.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
3.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
% BB L0 ids
0 1 4 0 0 0 0 
0 1 2 4 5 0 0 
1 2 3 5 6 0 0 
2 3 6 0 0 0 0 
0 1 4 5 7 0 0 
1 2 4 5 6 7 8 
2 3 5 6 8 0 0 
4 5 7 8 9 0 0 
5 6 7 8 9 0 0 
7 8 9 0 0 0 0 
% BB L0 values
9.000000000000000E+00 1.500000000000000E+00 1.500000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
1.500000000000000E+00 7.000000000000000E+00 2.000000000000000E+00 4.999999999999996E-01 9.999999999999994E-01 0.000000000000000E+00 0.000000000000000E+00 
2.000000000000000E+00 6.999999999999998E+00 1.500000000000000E+00 9.999999999999999E-01 4.999999999999989E-01 0.000000000000000E+00 0.000000000000000E+00 
1.500000000000000E+00 9.000000000000000E+00 1.500000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
1.500000000000000E+00 4.999999999999996E-01 7.000000000000000E+00 9.999999999999998E-01 2.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
9.999999999999994E-01 9.999999999999999E-01 9.999999999999998E-01 6.000000000000001E+00 9.999999999999997E-01 9.999999999999994E-01 9.999999999999999E-01 
4.999999999999989E-01 1.500000000000000E+00 9.999999999999997E-01 7.000000000000000E+00 2.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
2.000000000000000E+00 9.999999999999994E-01 7.000000000000000E+00 4.999999999999988E-01 1.500000000000001E+00 0.000000000000000E+00 0.000000000000000E+00 
9.999999999999999E-01 2.000000000000000E+00 4.999999999999988E-01 7.000000000000001E+00 1.500000000000001E+00 0.000000000000000E+00 0.000000000000000E+00 
1.500000000000001E+00 1.500000000000001E+00 9.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
% BB EL ids
0 10 20 21 22 23 24 25 26 27 28 29 30 
1 11 20 21 22 24 25 27 30 31 34 0 0 
2 12 20 21 24 30 31 32 34 35 37 0 0 
3 13 20 30 31 32 33 34 35 36 37 38 39 
4 10 11 14 21 22 23 25 26 28 31 0 0 
5 11 12 15 21 22 25 31 32 35 0 0 0 
6 12 13 16 21 31 32 33 35 36 38 0 0 
7 10 11 12 14 15 17 22 23 26 32 0 0 
8 11 12 13 15 16 18 22 32 33 36 0 0 
9 10 11 12 13 14 15 16 17 18 19 23 33 
0 1 4 14 24 25 26 27 28 29 34 0 0 
1 2 5 15 24 25 27 34 35 37 0 0 0 
2 3 6 16 24 34 35 36 37 38 39 0 0 
4 5 7 14 15 17 25 26 28 35 0 0 0 
5 6 8 15 16 18 25 35 36 38 0 0 0 
7 8 9 14 15 16 17 18 19 26 36 0 0 
0 1 2 4 5 7 17 27 28 29 37 0 0 
1 2 3 5 6 8 18 27 37 38 39 0 0 
4 5 6 7 8 9 17 18 19 28 38 0 0 
0 1 2 3 4 5 6 7 8 9 19 29 39 
% BB EL values
1.000000000000000E+00 1.000000000000000E+00 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.499999999999999E-01 -2.500000000000001E-01 -2.500000000000001E-01 -2.500000000000000E-01 -2.500000000000000E-01 1.000000000000000E+00 
1.000000000000000E+00 1.000000000000000E+00 1.000000000000000E+00 6.666666666666665E-01 3.333333333333334E-01 6.666666666666667E-01 3.333333333333334E-01 3.333333333333333E-01 -1.500000000000000E+00 -4.999999999999999E-01 -5.000000000000000E-01 0.000000000000000E+00 0.000000000000000E+00 
1.000000000000000E+00 1.000000000000000E+00 -1.500000000000000E+00 -4.999999999999999E-01 -5.000000000000000E-01 1.000000000000000E+00 6.666666666666665E-01 3.333333333333334E-01 6.666666666666667E-01 3.333333333333334E-01 3.333333333333333E-01 0.000000000000000E+00 0.000000000000000E+00 
1.000000000000000E+00 1.000000000000000E+00 1.000000000000000E+00 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.499999999999999E-01 -2.500000000000001E-01 -2.500000000000001E-01 -2.500000000000000E-01 -2.500000000000000E-01 
1.000000000000000E+00 -1.500000000000000E+00 -4.999999999999999E-01 -5.000000000000000E-01 3.333333333333334E-01 6.666666666666665E-01 1.000000000000000E+00 3.333333333333334E-01 6.666666666666670E-01 3.333333333333333E-01 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
1.000000000000000E+00 -9.999999999999998E-01 -1.000000000000000E+00 -5.000000000000001E-01 -9.999999999999998E-01 -1.000000000000000E+00 -5.000000000000001E-01 -9.999999999999998E-01 -1.000000000000000E+00 -5.000000000000001E-01 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
1.000000000000000E+00 -4.999999999999999E-01 -1.500000000000000E+00 -5.000000000000000E-01 1.000000000000000E+00 3.333333333333334E-01 6.666666666666665E-01 1.000000000000000E+00 3.333333333333334E-01 6.666666666666670E-01 3.333333333333333E-01 0.000000000000000E+00 0.000000000000000E+00 
1.000000000000000E+00 1.000000000000000E+00 6.666666666666665E-01 3.333333333333334E-01 6.666666666666667E-01 3.333333333333334E-01 3.333333333333333E-01 -4.999999999999999E-01 -1.500000000000000E+00 -5.000000000000000E-01 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
1.000000000000000E+00 3.333333333333334E-01 6.666666666666665E-01 1.000000000000000E+00 3.333333333333334E-01 6.666666666666670E-01 3.333333333333333E-01 1.000000000000000E+00 -4.999999999999999E-01 -1.500000000000000E+00 -5.000000000000000E-01 0.000000000000000E+00 0.000000000000000E+00 
1.000000000000000E+00 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.499999999999999E-01 -2.500000000000001E-01 -2.500000000000001E-01 -2.500000000000000E-01 -2.500000000000000E-01 1.000000000000000E+00 1.000000000000000E+00 
-1.500000000000000E+00 -4.999999999999999E-01 -5.000000000000000E-01 1.000000000000000E+00 3.333333333333333E-01 3.333333333333333E-01 3.333333333333334E-01 6.666666666666667E-01 6.666666666666669E-01 1.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
-9.999999999999998E-01 -1.000000000000000E+00 -5.000000000000001E-01 1.000000000000000E+00 -1.000000000000000E+00 -5.000000000000002E-01 -1.000000000000000E+00 -1.000000000000000E+00 -5.000000000000002E-01 -1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
-4.999999999999999E-01 -1.500000000000000E+00 -5.000000000000000E-01 1.000000000000000E+00 1.000000000000000E+00 3.333333333333333E-01 3.333333333333333E-01 3.333333333333334E-01 6.666666666666667E-01 6.666666666666669E-01 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
-1.000000000000000E+00 -5.000000000000002E-01 -1.000000000000000E+00 -1.000000000000000E+00 -5.000000000000002E-01 -1.000000000000000E+00 -5.000000000000002E-01 -1.000000000000000E+00 -1.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
-5.000000000000002E-01 -1.000000000000000E+00 -1.000000000000000E+00 -5.000000000000002E-01 -1.000000000000000E+00 -1.000000000000000E+00 1.000000000000000E+00 -5.000000000000002E-01 -1.000000000000000E+00 -1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
-5.000000000000000E-01 -5.000000000000000E-01 -1.500000000000000E+00 3.333333333333333E-01 3.333333333333333E-01 3.333333333333334E-01 6.666666666666667E-01 6.666666666666669E-01 1.000000000000000E+00 1.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
1.000000000000000E+00 6.666666666666665E-01 3.333333333333334E-01 6.666666666666667E-01 3.333333333333334E-01 3.333333333333333E-01 1.000000000000000E+00 -5.000000000000000E-01 -5.000000000000000E-01 -1.500000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
3.333333333333334E-01 6.666666666666665E-01 1.000000000000000E+00 3.333333333333334E-01 6.666666666666670E-01 3.333333333333333E-01 1.000000000000000E+00 1.000000000000000E+00 -5.000000000000000E-01 -5.000000000000000E-01 -1.500000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
3.333333333333333E-01 3.333333333333333E-01 3.333333333333334E-01 6.666666666666667E-01 6.666666666666669E-01 1.000000000000000E+00 -5.000000000000000E-01 -5.000000000000000E-01 -1.500000000000000E+00 1.000000000000000E+00 1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
-2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.500000000000000E-01 -2.499999999999999E-01 -2.500000000000001E-01 -2.500000000000001E-01 -2.500000000000000E-01 -2.500000000000000E-01 1.000000000000000E+00 1.000000000000000E+00 1.000000000000000E+00 
% BB degree raise ids
0 0 0 
0 1 0 
1 2 0 
2 3 0 
3 0 0 
0 4 0 
1 4 5 
2 5 6 
3 6 0 
4 7 0 
5 7 8 
